StudentID,IdNumber,CourseKey,CourseCode,Course.WorkExperienceIndicator,Course.STEMFlag,Course.PlannedLearningHours,Course.NumberOfWeeks,Course.LengthOfCourse,Course.HoursPerWeek,Course.FT_PT,Course.FE_HE,Course.CourseTypeTitle,Course.Campus,EnrolmentToStartCourseDays,AnnualStartDate,HasApprovedFundClaim,StudentCategoryTitle,SourceOfFinanceTitle,vStudent_Indicators_InYear.CareExperienced,vStudent_Indicators_InYear.DisabilityName,vStudent_Indicators_InYear.HasPLSP,vStudent_Indicators_InYear.IsCarer,vStudent_Indicators.Ethnicity,vStudent_Indicators_InYear.SIMD_Rank,vStudent_Indicators.Gender,vStudent_Indicators.MaritalStatus,vStudent_Indicators.Nationality,vStudent_Indicators.Religion,vStudent_Indicators.SexualOrientation,Average of AttendanceRate,Withdrawn
162006,2028308,VQHAI220-LF121A-2021,VQHAI220,N,N,100,7,1,14,PT,FE,Other vocational programme – other,Levenmouth,22,2021-08-23 00:00:00,N,Full-time college based not included above,Fee Waiver - COVID,No,No known disability,No,No,English,305,Female,Other,England,Christian: Protestant,Heterosexual/straight,0.75,0
162014,2028316,ONAAD-HE121B-2021,ONAAD,N,N,120,37,1,0,PT,HE,Other vocational programme – other,Other,33,2021-08-25 00:00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Any mixed background,4049,Male,Other,Scotland,None,Heterosexual/straight,1,0
162025,2028327,HDCHP-HF221A-2021,HDCHP,N,N,600,40,2,15,FT,HE,Other vocational programme – other,Dunfermline,42,2021-08-30 00:00:00,Y,Full-time college based not included above,Self-financing student,No,No known disability,No,No,Scottish,5456,Female,Other,Scotland,Christian: Protestant,Heterosexual/straight,1,0
162026,2028328,ONAFA-HE121A-2021,ONAFA,N,N,18,27,1,0,PT,FE,Other vocational programme – other,Other,0,2021-08-25 00:00:00,N,Permanent or temporary employment,Self-financing student,No,No known disability,No,No,Scottish,879,Female,Other,Scotland,None,Heterosexual/straight,1,0
162029,2028331,NQHUB6-HE121A-2021,NQHUB6,N,Y,160,36,1,0,PT,FE,Other vocational programme – other,Dunfermline,22,2021-08-24 00:00:00,N,Permanent or temporary employment,Self-financing student,No,No known disability,No,No,Scottish,3115,Female,Other,Scotland,None,Heterosexual/straight,1,1
162036,2028338,MAPLU3-SB121A-2021,MAPLU3,N,N,480,36,3,0,PT,FE,Other vocational programme – other,Glenrothes,4,2021-08-30 00:00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,5127,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.68965,0
162039,2028341,HCSOS-HF122B-2022,HCSOS,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Dunfermline,40,2022-08-31 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2543,Male,Other,South Africa,None,Heterosexual/straight,1,0
162039,2028341,HDSOS-HF223A-2023,HDSOS,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Dunfermline,3,2023-08-28 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2543,Male,Other,South Africa,None,Heterosexual/straight,1,0
162040,2028342,HCELE-HD221A-2021,HCELE,N,Y,240,34,2,0,PT,HE,Other vocational programme – other,Rosyth,28,2021-08-30 00:00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,Yes,No,Scottish,2388,Male,Other,Scotland,None,Heterosexual/straight,0,0
162043,2028345,HDACC-HF221A-2021,HDACC,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Dunfermline,62,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Any other white background,2177,Female,Married,Hungary,None,Heterosexual/straight,1,0
162046,2028348,NPENE420-SF121A-2021,NPENE420,N,N,540,18,1,30,PT,FE,Other vocational programme – for students with learning difficulties,Glenrothes,30,2021-08-31 00:00:00,N,Full-time college based not included above,Fee Waiver - COVID,Yes,Multiple(+MH),No,No,Scottish,5170,Male,Other,Scotland,Christian: Roman Catholic,Heterosexual/straight,1,1
162047,2028349,HDSOP-SF221A-2021,HDSOP,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Glenrothes,14,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,761,Male,Other,Scotland,None,Heterosexual/straight,1,1
162047,2028349,HDSOP20-SF121A-2021,HDSOP20,N,N,240,8,1,30,PT,HE,Other vocational programme – other,Glenrothes,22,2021-08-23 00:00:00,N,Full-time college based not included above,Fee Waiver - COVID,No,No known disability,No,No,Scottish,761,Male,Other,Scotland,None,Heterosexual/straight,1,0
162053,2028355,HDBUS-HF221A-2021,HDBUS,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Dunfermline,61,2021-08-30 00:00:00,Y,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Any other white background,2663,Female,Other,Poland,Christian: Roman Catholic,Heterosexual/straight,1,0
162055,2028357,VQAUT3-SD423A-2023,VQAUT3,N,Y,280,34,4,0,PT,FE,Other vocational programme – other,Glenrothes,4,2023-08-28 00:00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,6149,Male,Other,Scotland,None,Heterosexual/straight,0,0
162063,2028365,ACCSC6-BF122A-2022,ACCSC6,N,Y,660,40,1,16.5,FT,FE,Other vocational programme – other,Kirkcaldy,0,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1514,Male,Other,Scotland,Christian: Roman Catholic,Heterosexual/straight,1,1
162068,2028370,HDMUA-BF121A-2021,HDMUA,N,N,600,40,2,15,FT,HE,Other vocational programme – other,Kirkcaldy,54,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,5665,Female,Other,Scotland,None,Heterosexual/straight,1,0
162068,2028370,NCMUA620-BF121B-2021,NCMUA620,N,N,680,7,1,14,PT,FE,Other vocational programme – other,Kirkcaldy,22,2021-08-23 00:00:00,Y,Full-time college based not included above,Fee Waiver - COVID,No,No known disability,No,No,Scottish,5665,Female,Other,Scotland,None,Heterosexual/straight,1,0
162077,2028379,PDCOS7-BE121A-2021,PDCOS7,N,Y,80,34,1,0,PT,HE,Other vocational programme – other,Kirkcaldy,35,2021-08-30 00:00:00,N,Permanent or temporary employment,Self-financing student,No,No known disability,No,No,Scottish,2816,Male,Married,Scotland,None,Heterosexual/straight,1,0
162078,2028380,MAELI320-SB121A-2021,MAELI320,N,Y,240,6,1,40,PT,FE,Other vocational programme – other,Glenrothes,29,2021-08-30 00:00:00,N,Full-time college based not included above,Fee Waiver - COVID,No,No known disability,No,No,Scottish,5127,Male,Other,Scotland,None,Heterosexual/straight,0.8871,0
162102,2028404,HDACC-HF221A-2021,HDACC,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Dunfermline,32,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,English,1209,Female,Prefer not to say,England,None,Heterosexual/straight,1,0
162122,2028424,HDACC-BF121A-2021,HDACC,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,14,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,British,2745,Male,Prefer not to say,England,None,Heterosexual/straight,1,1
162123,2028425,HDLSV-BF221A-2021,HDLSV,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,48,2021-08-30 00:00:00,N,Full-time college based not included above,Self-financing student,No,No known disability,No,No,Scottish,4231,Female,Other,Scotland,Christian: Roman Catholic,Heterosexual/straight,0.4167,1
162124,1928426,VQHAR1-HF123B-2023,VQHAR1,N,N,640,40,1,18,FT,FE,Other vocational programme – other,Dunfermline,14,2023-08-28 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,632,Female,Prefer not to say,Scotland,None,Prefer not to say,1,0
162130,2028432,NCAHL6-HF122A-2022,NCAHL6,N,Y,760,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,10,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Other impairment not listed,No,No,Scottish,2307,Male,Other,Scotland,Christian: Roman Catholic,Heterosexual/straight,0.875,1
162133,2028435,VQHAI220-BF121B-2021,VQHAI220,N,N,0,7,1,14,PT,FE,Other vocational programme – other,Kirkcaldy,22,2021-08-23 00:00:00,N,Full-time college based not included above,Fee Waiver - COVID,No,No known disability,No,No,Scottish,400,Female,Other,Scotland,None,Heterosexual/straight,1,0
162133,2028435,VQHAI6-BF122A-2022,VQHAI6,N,N,720,30,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,19,2022-08-29 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,400,Female,Other,Scotland,None,Heterosexual/straight,1,0
162143,2028445,HCCOU-BF121A-2021,HCCOU,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,56,2021-08-30 00:00:00,Y,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Mental Health Condition,Yes,No,Scottish,1770,Female,Other,Scotland,None,Bi/bisexual,1,1
162144,2028446,HCCOU-BF121A-2021,HCCOU,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,28,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2337,Male,Other,Scotland,Christian: Other,Heterosexual/straight,0.5455,0
162148,2028450,NCFAW5-RF121A-2021,NCFAW5,N,Y,720,36,1,0,FT,FE,Other vocational programme – other,Rosyth,0,2021-08-30 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Mental Health Condition,No,No,Scottish,5887,Male,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,0.7407,1
162159,2028461,VQHAI220-BF121B-2021,VQHAI220,N,N,0,7,1,14,PT,FE,Other vocational programme – other,Kirkcaldy,22,2021-08-23 00:00:00,Y,Full-time college based not included above,Fee Waiver - COVID,No,No known disability,No,No,Scottish,1964,Female,Married,Scotland,None,Heterosexual/straight,1,0
162159,2028461,VQHAI6-BF123A-2023,VQHAI6,N,N,720,30,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,4,2023-08-28 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1964,Female,Married,Scotland,None,Heterosexual/straight,0,1
162159,2028461,VQHAI6-BF122A-2022,VQHAI6,N,N,720,30,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,39,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1964,Female,Married,Scotland,None,Heterosexual/straight,1,1
162160,2028462,HCSOS-BF122A-2022,HCSOS,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Kirkcaldy,39,2022-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,3760,Male,Other,Scotland,None,Heterosexual/straight,1,1
162160,2028462,NQPSS6-BF121A-2021,NQPSS6,N,N,640,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,28,2021-08-30 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,3760,Male,Other,Scotland,None,Heterosexual/straight,1,0
162165,2028467,ACTEV6-BF121A-2021,ACTEV6,N,N,640,36,1,16,FT,FE,Other vocational programme – other,Kirkcaldy,20,2021-08-30 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,2663,Female,Other,Scotland,None,Heterosexual/straight,1,1
162167,2028469,HCARD-BF123A-2023,HCARD,N,N,600,40,1,15,FT,HE,Other vocational programme – other,Kirkcaldy,25,2023-08-28 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,4246,Female,Other,Scotland,None,Heterosexual/straight,1,0
162167,2028469,NCADP5-BF121A-2021,NCADP5,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,56,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,4246,Female,Other,Scotland,None,Heterosexual/straight,1,0
162167,2028469,NCARD6-SF122A-2022,NCARD6,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,38,2022-08-29 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,4246,Female,Other,Scotland,None,Heterosexual/straight,1,0
162168,2028470,MAMEE-HF121B-2021,MAMEE,N,Y,760,36,1,19,FT,FE,Other vocational programme – other,Rosyth,-7,2021-08-30 00:00:00,N,Full-time college based not included above,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,6047,Male,Other,Scotland,None,Heterosexual/straight,0.6667,0
162168,2028470,NCENG6-HD121A-2021,NCENG6,N,Y,480,36,2,0,PT,FE,Other vocational programme – other,Rosyth,-298,2021-08-30 00:00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,6047,Male,Other,Scotland,None,Heterosexual/straight,1,0
162176,2028478,HDPHO-HF121A-2021,HDPHO,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Dunfermline,56,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Long standing illness,No,No,Scottish,6321,Female,Married,Scotland,None,Heterosexual/straight,1,0
162176,2028478,HDPHO-HF222A-2022,HDPHO,N,N,600,36,2,15,FT,HE,Other vocational programme – other,Dunfermline,41,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Long standing illness,No,No,Scottish,6321,Female,Married,Scotland,None,Heterosexual/straight,1,0
162180,2028482,NQACC6-HF121A-2021,NQACC6,N,N,760,36,1,19,FT,FE,Other vocational programme – other,Dunfermline,39,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,4231,Female,Other,Scotland,None,Heterosexual/straight,1,1
162180,2028482,NQHUB6-HE121A-2021,NQHUB6,N,Y,160,36,1,0,PT,FE,Other vocational programme – other,Dunfermline,-2,2021-08-24 00:00:00,N,Registered unemployed - not receiving jobseekers allowance,Universal Credit (UC),No,No known disability,No,No,Scottish,4231,Female,Other,Scotland,None,Heterosexual/straight,1,0
162185,2028487,HDPHO-HF121A-2021,HDPHO,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Dunfermline,54,2021-08-30 00:00:00,Y,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Any other white background,280,Female,Other,Spain / Canaries,None,Heterosexual/straight,1,0
162185,2028487,HDPHO-HF222A-2022,HDPHO,N,N,600,36,2,15,FT,HE,Other vocational programme – other,Dunfermline,41,2022-08-29 00:00:00,Y,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Any other white background,280,Female,Other,Spain / Canaries,None,Heterosexual/straight,1,0
162188,2028490,ONAPD-HE121A-2021,ONAPD,N,N,120,17,1,0,PT,HE,Other vocational programme – other,Dunfermline,-7,2021-08-25 00:00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,British,961,Female,Prefer not to say,England,Prefer not to say,Heterosexual/straight,1,0
162195,2028497,HDCHP-HF221A-2021,HDCHP,N,N,600,40,2,15,FT,HE,Other vocational programme – other,Dunfermline,26,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Specific learning difficulty,No,No,Scottish,2798,Female,Other,Scotland,Christian: Protestant,Heterosexual/straight,1,0
162197,2028499,HCFAM-BE221A-2021,HCFAM,N,N,240,40,2,6,PT,HE,Other vocational programme – other,Kirkcaldy,61,2021-08-30 00:00:00,N,Permanent or temporary employment,Self-financing student,No,No known disability,No,No,Scottish,1748,Male,Other,Scotland,None,Gay man,1,0
162199,2028501,HCSCE7-SF121A-2021,HCSCE7,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Glenrothes,32,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,3978,Male,Other,Scotland,None,Heterosexual/straight,1,0
162200,2028502,ACPCK6-HF121A-2021,ACPCK6,N,N,640,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,31,2021-08-30 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,6319,Male,Other,Scotland,None,Heterosexual/straight,1,0
162202,2028504,NCSFH6-BF121A-2021,NCSFH6,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,21,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,2520,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
162206,2028508,HCFWI-RD123A-2023,HCFWI,N,Y,240,40,2,6,PT,HE,Other vocational programme – other,Rosyth,-11,2023-08-28 00:00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,6802,Male,Other,Scotland,None,Heterosexual/straight,1,0
162209,2028511,HDARD-SF121A-2021,HDARD,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Glenrothes,35,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,4861,Female,Married,Scotland,None,Heterosexual/straight,1,0
162209,2028511,HDARD-SF222A-2022,HDARD,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Glenrothes,41,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,4861,Female,Married,Scotland,None,Heterosexual/straight,1,0
