StudentID,IdNumber,CourseKey,CourseCode,Course.WorkExperienceIndicator,Course.STEMFlag,Course.PlannedLearningHours,Course.NumberOfWeeks,Course.LengthOfCourse,Course.HoursPerWeek,Course.FT_PT,Course.FE_HE,Course.CourseTypeTitle,Course.Campus,EnrolmentToStartCourseDays,AnnualStartDate,HasApprovedFundClaim,StudentCategoryTitle,SourceOfFinanceTitle,vStudent_Indicators_InYear.CareExperienced,vStudent_Indicators_InYear.DisabilityName,vStudent_Indicators_InYear.HasPLSP,vStudent_Indicators_InYear.IsCarer,vStudent_Indicators.Ethnicity,vStudent_Indicators_InYear.SIMD_Rank,vStudent_Indicators.Gender,vStudent_Indicators.MaritalStatus,vStudent_Indicators.Nationality,vStudent_Indicators.Religion,vStudent_Indicators.SexualOrientation,Average of AttendanceRate,Withdrawn
177508,2154370,ONMAL-HP121E-2021,ONMAL,N,N,12,13,1,0,PT,FE,Other vocational programme – other,Dunfermline,-38,23/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,2300,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
177510,2154372,ONMAL-HP121E-2021,ONMAL,N,N,12,13,1,0,PT,FE,Other vocational programme – other,Dunfermline,-38,23/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,Yes,Scottish,3879,Female,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,0.75,0
177512,2154374,ONMAL-HP121E-2021,ONMAL,N,N,12,13,1,0,PT,FE,Other vocational programme – other,Dunfermline,-38,23/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,4828,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.75,0
177515,2154379,ONMAL-HP121E-2021,ONMAL,N,N,12,13,1,0,PT,FE,Other vocational programme – other,Dunfermline,-38,23/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,British,1589,Female,Prefer not to say,Scotland,Christian: Protestant,Heterosexual/straight,1,0
177516,2154380,ONMAL-HP121E-2021,ONMAL,N,N,12,13,1,0,PT,FE,Other vocational programme – other,Dunfermline,-38,23/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,3843,Female,Prefer not to say,Scotland,Christian: Roman Catholic,Heterosexual/straight,0.75,0
177517,2154381,ONMAL-HP121E-2021,ONMAL,N,N,12,13,1,0,PT,FE,Other vocational programme – other,Dunfermline,-38,23/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,3952,Male,Prefer not to say,Scotland,Christian: Roman Catholic,Heterosexual/straight,1,0
177518,2154384,ONMAL-HP121E-2021,ONMAL,N,N,12,13,1,0,PT,FE,Other vocational programme – other,Dunfermline,-38,23/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,4695,Female,Prefer not to say,Scotland,Christian: Roman Catholic,Heterosexual/straight,1,0
177519,2154385,ONMAL-HP121E-2021,ONMAL,N,N,12,13,1,0,PT,FE,Other vocational programme – other,Dunfermline,-38,23/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,5971,Male,Prefer not to say,Scotland,Christian: Protestant,Heterosexual/straight,1,0
177520,2154386,ONMAL-HP121E-2021,ONMAL,N,N,12,13,1,0,PT,FE,Other vocational programme – other,Dunfermline,-38,23/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,Specific learning difficulty,No,No,Scottish,6976,Female,Prefer not to say,Scotland,None,Gay woman/lesbian,1,0
177522,2154388,ONMAL-HP121E-2021,ONMAL,N,N,12,13,1,0,PT,FE,Other vocational programme – other,Dunfermline,-38,23/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,Yes,Scottish,4700,Male,Prefer not to say,Scotland,Christian: Other,Heterosexual/straight,0.75,0
177523,2154389,ONMAL-HP121E-2021,ONMAL,N,N,12,13,1,0,PT,FE,Other vocational programme – other,Dunfermline,-38,23/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,2588,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.75,0
177527,2154397,ONMHD-HP121C-2021,ONMHD,N,N,3,1,1,0,PT,FE,Other vocational programme – other,Dunfermline,-43,18/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,2207,Female,Other,Scotland,None,Heterosexual/straight,1,0
177529,2154399,ONSHP-HP121B-2021,ONSHP,N,N,3,0,1,0,PT,FE,Other vocational programme – other,Other,-79,25/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,723,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
177529,2154399,ONWHS-HP121A-2021,ONWHS,N,N,6,1,1,0,PT,FE,Other vocational programme – other,Dunfermline,-58,03/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,723,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
177530,2154400,ONSHP-HP121B-2021,ONSHP,N,N,3,0,1,0,PT,FE,Other vocational programme – other,Other,-79,25/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,5402,Male,Prefer not to say,Scotland,Another religion or body,Heterosexual/straight,1,0
177530,2154400,ONWHS-HP121A-2021,ONWHS,N,N,6,1,1,0,PT,FE,Other vocational programme – other,Dunfermline,-58,03/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,5402,Male,Prefer not to say,Scotland,Another religion or body,Heterosexual/straight,1,0
177531,2154401,ONMHD-HP121M-2021,ONMHD,N,N,6,1,1,0,PT,FE,Other vocational programme – other,Dunfermline,-17,21/02/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,British,382,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
177531,2154401,ONWHS-HP121A-2021,ONWHS,N,N,6,1,1,0,PT,FE,Other vocational programme – other,Dunfermline,-58,03/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,British,382,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
177532,2154402,ONOHC-HP121A-2021,ONOHC,N,N,6,0,1,0,PT,FE,Other vocational programme – other,Other,-34,27/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,5202,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
177533,2154403,ONIMEX-HP21AB-2021,ONIMEX,N,Y,6,1,1,0,PT,FE,Other vocational programme – other,Other,27,17/03/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,British,5151,Male,Prefer not to say,England,Christian: Roman Catholic,Heterosexual/straight,1,0
177533,2154403,ONOHC-HP121A-2021,ONOHC,N,N,6,0,1,0,PT,FE,Other vocational programme – other,Other,-34,27/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,British,5151,Male,Prefer not to say,England,Christian: Roman Catholic,Heterosexual/straight,1,0
177534,2154404,ONOHC-HP121A-2021,ONOHC,N,N,6,0,1,0,PT,FE,Other vocational programme – other,Other,-34,27/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,2674,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
177536,2154412,ONHWU5-SD121A-2021,ONHWU5,N,Y,120,40,2,3,PT,FE,Other vocational programme – other,Other,-31,30/08/2021 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,6382,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,1,0
177542,2054419,ONABR-RP121C-2021,ONABR,N,N,3,1,1,0,PT,FE,Other vocational programme – other,Rosyth,-47,10/12/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,144,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
177549,2154438,ONSTS-HS121A-2021,ONSTS,N,Y,3,0,1,0,PT,FE,Other vocational programme – other,Dunfermline,-35,26/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,Mental Health Condition,No,No,Scottish,2404,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
177554,2154446,ONITE-HP121H-2021,ONITE,N,Y,6,0,1,0,PT,FE,Other vocational programme – other,Other,-4,27/09/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,2913,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,0.5,0
177554,2154446,ONMIW-HP121C-2021,ONMIW,N,Y,6,0,1,0,PT,FE,Other vocational programme – other,Other,-5,17/11/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,2913,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,1,0
177555,2154447,ONITE-HP121I-2021,ONITE,N,Y,6,0,1,0,PT,FE,Other vocational programme – other,Other,-3,28/09/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,372,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,1,0
177555,2154447,ONMIW-HP121C-2021,ONMIW,N,Y,6,0,1,0,PT,FE,Other vocational programme – other,Other,-5,17/11/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,372,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,1,0
177556,2154448,ONITE-HP121I-2021,ONITE,N,Y,6,0,1,0,PT,FE,Other vocational programme – other,Other,-3,28/09/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,1445,Female,Other,Scotland,Prefer not to say,Heterosexual/straight,1,0
177556,2154448,ONMIW-HP121C-2021,ONMIW,N,Y,6,0,1,0,PT,FE,Other vocational programme – other,Other,-5,17/11/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,1445,Female,Other,Scotland,Prefer not to say,Heterosexual/straight,1,0
177557,2154449,ONITE-HP121I-2021,ONITE,N,Y,6,0,1,0,PT,FE,Other vocational programme – other,Other,-3,28/09/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,1767,Female,Other,Scotland,None,Heterosexual/straight,1,0
177557,2154449,ONMIW-HP121D-2021,ONMIW,N,Y,6,0,1,0,PT,FE,Other vocational programme – other,Other,-3,29/11/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,1767,Female,Other,Scotland,None,Heterosexual/straight,1,0
177576,2154481,ONHOS5-LP121A-2021,ONHOS5,N,N,0,11,1,0,PT,FE,Vocational programme – supported by Government training scheme (e.g. Employability Fund (SDS)) – other,Levenmouth,12,25/10/2021 00:00,N,Not registered unemployed but not working,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,5217,Female,Other,Scotland,Christian: Protestant,Heterosexual/straight,0.6363636363636364,0
177581,2154486,ONBSC4-BP121A-2021,ONBSC4,N,N,80,7,1,9,PT,FE,Vocational programme – supported by Government training scheme (e.g. Employability Fund (SDS)) – other,Kirkcaldy,-1,09/11/2021 00:00,N,Not registered unemployed but not working,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,6118,Female,Other,Scotland,Another religion or body,Heterosexual/straight,0.8181818181818182,0
177584,2154489,ONNUM5-SO121A-2021,ONNUM5,N,Y,40,30,1,0,PT,FE,Vocational programme – supported by Government training scheme (e.g. Employability Fund (SDS)) – other,Glenrothes,11,25/10/2021 00:00,N,Not registered unemployed but not working,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,2438,Female,Prefer not to say,Scotland,Christian: Protestant,Prefer not to say,0.9285714285714286,0
177636,2154559,MAHAI6-HW121A-2021,MAHAI6,N,N,160,34,2,0,PT,FE,Other vocational programme – other,Dunfermline,-36,30/08/2021 00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,4709,Female,Other,Scotland,None,Heterosexual/straight,1,1
177638,2154561,ONITE-HP121B-2021,ONITE,N,Y,12,0,1,0,PT,FE,Other vocational programme – other,Other,37,11/11/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,2055,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,1,0
177642,2154569,ONGEP-HP121A-2021,ONGEP,N,N,6,0,1,0,PT,FE,Other vocational programme – other,Other,-28,16/09/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,6480,Male,Other,Scotland,None,Heterosexual/straight,1,0
177642,2154569,ONPBC-HP121H-2021,ONPBC,N,N,6,0,1,0,PT,FE,Other vocational programme – other,Other,-35,31/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,6480,Male,Other,Scotland,None,Heterosexual/straight,1,0
177643,2154571,ONGEP-HP121A-2021,ONGEP,N,N,6,0,1,0,PT,FE,Other vocational programme – other,Other,-28,16/09/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,4345,Male,Other,Scotland,None,Heterosexual/straight,1,0
177643,2154571,ONPBC-HP121H-2021,ONPBC,N,N,6,0,1,0,PT,FE,Other vocational programme – other,Other,-35,31/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,4345,Male,Other,Scotland,None,Heterosexual/straight,1,0
177644,2154572,ONGEP-HP121A-2021,ONGEP,N,N,6,0,1,0,PT,FE,Other vocational programme – other,Other,-28,16/09/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,5139,Female,Prefer not to say,Scotland,None,Gay woman/lesbian,1,0
177644,2154572,ONPBC-HP121H-2021,ONPBC,N,N,6,0,1,0,PT,FE,Other vocational programme – other,Other,-35,31/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,5139,Female,Prefer not to say,Scotland,None,Gay woman/lesbian,1,0
177645,2154573,ONPBC-HP121H-2021,ONPBC,N,N,6,0,1,0,PT,FE,Other vocational programme – other,Other,-35,31/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,4331,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
177647,2154575,ONPBC-HP121H-2021,ONPBC,N,N,6,0,1,0,PT,FE,Other vocational programme – other,Other,-35,31/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,5139,Male,Other,Scotland,None,Heterosexual/straight,1,0
177648,2154576,ONGEP-HP121A-2021,ONGEP,N,N,6,0,1,0,PT,FE,Other vocational programme – other,Other,-28,16/09/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,6039,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
177648,2154576,ONPBC-HP121H-2021,ONPBC,N,N,6,0,1,0,PT,FE,Other vocational programme – other,Other,-35,31/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,6039,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
177651,2154580,NCWES-RE121B-2021,NCWES,N,Y,40,15,1,3,PT,FE,Other vocational programme – other,Rosyth,114,27/01/2022 00:00,N,Permanent or temporary employment,Individual Training Account,No,No known disability,No,No,Scottish,3316,Male,Other,Scotland,None,Heterosexual/straight,0.8,0
177652,2154581,ONGEP-HP121A-2021,ONGEP,N,N,6,0,1,0,PT,FE,Other vocational programme – other,Other,-28,16/09/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,5095,Male,Prefer not to say,Scotland,Christian: Protestant,Heterosexual/straight,1,0
177652,2154581,ONPBC-HP121H-2021,ONPBC,N,N,6,0,1,0,PT,FE,Other vocational programme – other,Other,-35,31/08/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,5095,Male,Prefer not to say,Scotland,Christian: Protestant,Heterosexual/straight,1,0
177657,2154586,ONITE-HP121H-2021,ONITE,N,Y,6,0,1,0,PT,FE,Other vocational programme – other,Other,-8,27/09/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,667,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,1,0
177657,2154586,ONMIW-HP121C-2021,ONMIW,N,Y,6,0,1,0,PT,FE,Other vocational programme – other,Other,-5,17/11/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,667,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,1,0
177680,2154622,ONNUM5-SO121A-2021,ONNUM5,N,Y,40,30,1,0,PT,FE,Vocational programme – supported by Government training scheme (e.g. Employability Fund (SDS)) – other,Glenrothes,12,25/10/2021 00:00,N,Not registered unemployed but not working,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,3620,Female,Other,Scotland,None,Heterosexual/straight,0.8928571428571429,0
177686,2154635,ONNHE-HD121C-2021,ONNHE,N,N,20,3,1,0,PT,FE,Other vocational programme – other,Other,42,09/03/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,4142,Male,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,1,0
177697,2154663,ONIMEX-HP21AI-2021,ONIMEX,N,Y,6,1,1,0,PT,FE,Other vocational programme – other,Other,-33,17/03/2022 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,1423,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
177697,2154663,ONINL-HP121D-2021,ONINL,N,N,6,3,1,5,PT,FE,Other vocational programme – other,Other,21,28/10/2021 00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,1423,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
177698,2154664,OESDS-HP121B-2021,OESDS,N,Y,80,9,1,6,PT,FE,Other vocational programme – other,Dunfermline,40,15/11/2021 00:00,N,,UK industry and commerce,No,No known disability,No,No,,5456,Female,,,,,0,1
