EnrolmentID,StudentID,AllCourseID,AcademicYear,Age,ClassSize,Age_CourseStart,Sum of HasChildcareFund,Sum of HasHardshipFund,HE,FE,FT,GenderCode,EthnicityCode,DisabilityCode,Count of CourseCodeID,Sum of Confirmed,Sum of HoursPerWeek,Sum of LengthOfCourse,MaritalStatusCode,MoACode,Sum of NumberOfWeeks,Sum of PlannedLearningHours,OutcomeTitle,PT,ReligionCode,ScqfLevelCode,Semester2Start,SexualOrientationCode,Sum of SIMD_Rank
1582256,135221,BF1A,2023,15,33,15,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,640,,N,01,05,N,6,2257
1583120,177095,BF1A,2023,16,16,15,0,0,N,Y,Y,I,10,99,1,1,18,1,4,17,40,640,,N,01,04,N,6,372
1583164,187593,BF1A,2023,16,16,15,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,640,,N,11,04,N,1,3985
1584541,118796,BF1A,2023,16,16,15,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,640,,N,11,04,N,1,2867
1576928,173124,BF1A,2023,16,16,16,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,640,,N,01,04,N,1,2466
1581227,194102,BF1A,2023,16,16,16,0,0,N,Y,Y,F,33,01,1,1,18,1,3,17,40,640,,N,01,04,N,1,1106
1581451,193673,BF1A,2023,16,16,16,0,0,N,Y,Y,F,10,01,1,1,18,1,3,17,40,640,,N,01,04,N,1,2722
1582122,195405,BF1A,2023,16,16,16,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,640,,N,11,04,N,6,6337
1582133,194302,BF1A,2023,16,16,16,0,0,N,Y,Y,F,10,01,1,1,18,1,3,17,40,640,,N,01,04,N,1,1798
1582206,118697,BF1A,2023,16,16,16,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,640,,N,11,04,N,1,2426
1583140,193825,BF1A,2023,16,16,16,0,0,N,Y,Y,F,13,01,1,1,18,1,3,17,40,640,,N,03,04,N,1,3985
1584386,147364,BF1A,2023,16,16,16,0,0,N,Y,Y,F,10,01,1,1,18,1,3,17,40,640,,N,01,04,N,1,2466
1585669,115137,BF1A,2023,16,16,16,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,640,,N,01,04,N,1,624
1586837,196143,BF1A,2023,16,16,16,0,0,N,Y,Y,F,10,01,1,1,18,1,3,17,40,640,,N,01,04,N,1,5609
1587440,140166,BF1A,2023,16,16,16,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,640,,N,11,04,N,1,2213
1581640,138565,BF1A,2023,16,18,15,0,0,N,Y,Y,M,10,01,1,1,16,1,4,17,40,720,,N,01,05,N,1,148
1583132,118876,BF1A,2023,16,18,15,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,720,,N,11,05,N,1,332
1583227,124977,BF1A,2023,16,18,15,0,0,N,Y,Y,F,10,02,1,1,18,1,4,17,40,720,,N,01,05,N,1,3446
1589019,134265,BF1A,2023,16,18,15,0,0,N,Y,Y,F,10,02,1,1,18,1,4,17,40,720,,N,01,05,N,1,577
1574709,92102,BF1A,2023,16,18,16,0,0,N,Y,Y,F,31,01,1,1,17,1,4,17,40,660,,N,11,06,N,1,2849
1581218,107003,BF1A,2023,16,18,16,0,0,N,Y,Y,F,11,99,1,1,18,1,4,17,40,720,,N,01,05,N,1,1030
1581732,141103,BF1A,2023,16,18,16,0,0,N,Y,Y,M,10,09,1,1,18,1,4,17,40,720,,N,11,05,N,1,2781
1581820,142761,BF1A,2023,16,18,16,0,0,N,Y,Y,F,10,09,1,1,18,1,4,17,40,720,,N,11,05,N,6,2493
1581943,134093,BF1A,2023,16,18,16,0,1,N,Y,Y,F,10,01,1,1,18,1,4,17,40,720,,N,01,05,N,4,3109
1582013,114044,BF1A,2023,16,18,16,0,0,N,Y,Y,F,10,09,1,1,18,1,4,17,40,720,,N,11,05,N,6,5170
1583345,118873,BF1A,2023,16,18,16,0,0,N,Y,Y,F,10,01,1,1,17,1,4,17,40,660,,N,11,06,N,1,372
1583536,115752,BF1A,2023,16,18,16,0,0,N,Y,Y,M,10,01,1,1,17,1,4,17,40,660,,N,11,06,N,2,3259
1594311,125438,BF1A,2023,16,18,16,0,0,N,Y,Y,M,10,04,1,1,18,1,4,17,40,720,,N,11,05,N,6,2663
1581649,197971,BF1A,2023,16,20,15,0,0,N,Y,Y,F,11,01,1,1,16,1,3,17,40,640,,N,01,04,N,1,2969
1581882,138280,BF1A,2023,16,20,15,0,0,N,Y,Y,M,10,01,1,1,16,1,4,17,40,640,,N,01,04,N,1,3115
1583221,143912,BF1A,2023,16,20,15,0,0,N,Y,Y,F,98,01,1,1,18,1,3,17,40,640,,N,11,05,N,1,2113
1583237,118436,BF1A,2023,16,20,15,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,720,,N,11,05,N,1,752
1584380,119350,BF1A,2023,16,20,15,0,0,N,Y,Y,F,10,09,1,1,18,1,3,17,40,720,,N,11,05,N,1,1964
1589006,141003,BF1A,2023,16,20,15,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,720,,N,01,05,N,1,845
1576523,118704,BF1A,2023,16,20,16,0,0,N,Y,Y,F,10,01,1,1,16,1,4,17,40,640,,N,11,04,N,1,1527
1576984,182951,BF1A,2023,16,20,16,0,0,N,Y,Y,M,10,01,1,1,0,1,3,17,36,720,,N,01,06,N,1,1877
1577910,122901,BF1A,2023,16,20,16,0,0,N,Y,Y,F,10,01,1,1,16,1,4,17,40,640,,N,11,04,N,1,6362
1577914,170912,BF1A,2023,16,20,16,0,0,N,Y,Y,F,10,02,1,1,16,1,3,17,40,640,,N,01,04,N,1,1877
1579041,194220,BF1A,2023,16,20,16,0,0,N,Y,Y,F,10,02,1,1,18,1,3,17,40,720,,N,01,05,N,1,5302
1579396,124965,BF1A,2023,16,20,16,0,0,N,Y,Y,F,10,01,1,1,0,1,4,17,36,720,,N,01,06,N,1,2913
1581019,143359,BF1A,2023,16,20,16,0,0,N,Y,Y,M,10,99,1,1,16,1,4,17,40,640,,N,01,04,N,1,1790
1581449,194427,BF1A,2023,16,20,16,0,0,Y,N,Y,M,11,01,1,1,15,1,3,17,40,600,,N,01,07,N,2,1265
1581500,197043,BF1A,2023,16,20,16,0,0,N,Y,Y,F,33,01,1,1,16,1,3,17,40,640,,N,03,04,N,1,69
1581738,114183,BF1A,2023,16,20,16,0,0,N,Y,Y,F,10,01,1,1,16,1,4,17,40,640,,N,11,04,N,5,1342
1581792,118897,BF1A,2023,16,20,16,0,0,Y,N,Y,F,10,01,1,1,15,1,4,17,40,600,,N,11,07,N,1,372
1582528,115450,BF1A,2023,16,20,16,0,0,N,Y,Y,F,10,01,1,1,0,1,4,17,36,720,,N,01,06,N,1,1564
1582603,144261,BF1A,2023,16,20,16,0,0,N,Y,Y,M,10,02,1,1,18,1,4,17,40,640,,N,01,05,N,1,6830
1583149,175569,BF1A,2023,16,20,16,0,0,N,Y,Y,F,10,99,1,1,18,1,4,17,40,640,,N,11,05,N,1,3769
1583284,154314,BF1A,2023,16,20,16,0,0,N,Y,Y,F,31,01,1,1,18,1,4,17,40,640,,N,02,05,N,4,2113
1584137,143350,BF1A,2023,16,20,16,0,0,N,Y,Y,M,10,02,1,1,16,1,4,17,40,640,,N,01,04,N,1,469
1591189,197585,BF1A,2023,16,20,16,0,0,N,Y,Y,F,10,01,1,1,16,1,3,17,40,640,,N,01,04,N,1,3349
1602758,199725,BF1A,2023,16,20,16,0,0,N,Y,Y,F,10,01,1,1,16,1,3,17,40,640,,N,01,04,N,6,3177
1602810,140192,BF1A,2023,16,20,16,0,0,N,Y,Y,F,10,01,1,1,16,1,4,17,40,640,,N,01,04,N,1,2497
1581061,160731,BF1A,2023,16,21,15,0,0,N,Y,Y,F,10,01,1,1,0,1,4,17,36,720,,N,01,05,N,4,3805
1581063,143373,BF1A,2023,16,21,15,0,0,N,Y,Y,F,10,01,1,1,0,1,4,17,36,720,,N,01,05,N,6,3569
1581254,196323,BF1A,2023,16,21,15,0,0,N,Y,Y,M,10,99,1,1,18,1,3,17,40,640,,N,01,04,N,1,3467
1582127,116648,BF1A,2023,16,21,15,0,0,N,Y,Y,M,10,99,1,1,18,1,4,17,40,640,,N,11,04,N,1,761
1582625,115587,BF1A,2023,16,21,15,0,0,N,Y,Y,F,10,99,1,1,0,1,4,17,36,720,,N,01,05,N,4,5310
1600536,142327,BF1A,2023,16,21,15,0,0,N,Y,Y,F,10,02,1,1,18,1,4,17,40,640,,N,01,04,N,3,1637
1579499,195209,BF1A,2023,16,21,16,0,0,N,Y,Y,F,10,01,1,1,18,1,3,17,40,640,,N,01,04,N,6,5028
1580971,193674,BF1A,2023,16,21,16,0,0,N,Y,Y,F,13,05,1,1,0,1,3,17,36,720,,N,01,05,N,4,2663
1581031,144269,BF1A,2023,16,21,16,0,0,N,Y,Y,I,10,99,1,1,18,1,3,17,40,640,,N,01,06,N,5,2543
1581258,118194,BF1A,2023,16,21,16,0,0,N,Y,Y,M,10,01,1,1,0,1,4,17,36,720,,N,01,05,N,1,6575
1581465,138329,BF1A,2023,16,21,16,0,0,N,Y,Y,M,10,01,1,1,18,1,4,17,40,640,,N,01,04,N,1,3115
1581468,134077,BF1A,2023,16,21,16,0,0,N,Y,Y,I,10,99,1,1,18,1,4,17,40,640,,N,10,06,N,6,1839
1581523,115616,BF1A,2023,16,21,16,0,0,N,Y,Y,F,10,01,1,1,0,1,4,17,36,720,,N,02,05,N,6,5310
1581686,194574,BF1A,2023,16,21,16,0,0,N,Y,Y,I,10,99,1,1,18,1,3,17,40,640,,N,01,06,N,6,960
1581877,194303,BF1A,2023,16,21,16,0,0,N,Y,Y,F,10,01,1,1,0,1,3,17,36,720,,N,01,05,N,4,568
1582644,197820,BF1A,2023,16,21,16,0,0,N,Y,Y,M,10,09,1,1,18,1,3,17,40,640,,N,01,06,N,2,5127
1583248,145270,BF1A,2023,16,21,16,0,0,N,Y,Y,I,10,01,1,1,18,1,4,17,40,640,,N,01,04,N,1,1556
1583252,194279,BF1A,2023,16,21,16,0,0,N,Y,Y,F,10,01,1,1,0,1,3,17,36,720,,N,01,05,N,5,1627
1583560,183185,BF1A,2023,16,21,16,0,0,N,Y,Y,F,10,01,1,1,0,1,4,17,36,720,,N,11,05,N,1,800
1583576,134983,BF1A,2023,16,21,16,0,0,N,Y,Y,M,10,01,1,1,18,1,4,17,40,640,,N,01,04,N,4,3471
1586641,103289,BF1A,2023,16,21,16,0,0,N,Y,Y,M,10,01,1,1,18,1,4,17,40,640,,N,01,04,N,1,69
1591193,199755,BF1A,2023,16,21,16,0,0,N,Y,Y,I,10,01,1,1,18,1,3,17,40,640,,N,01,06,N,1,6802
1579376,194492,BF1A,2023,16,23,15,0,0,N,Y,Y,I,10,01,1,1,18,1,3,17,40,640,,N,01,05,N,6,3467
1583204,196199,BF1A,2023,16,23,15,0,0,N,Y,Y,M,31,01,1,1,18,1,3,17,40,640,,N,01,05,N,1,5251
1587693,140179,BF1A,2023,16,23,15,0,0,N,Y,Y,F,10,05,1,1,18,1,4,17,40,640,,N,01,05,N,1,2213
1600438,151981,BF1A,2023,16,23,15,0,0,N,Y,Y,F,98,09,1,1,18,1,4,17,40,640,,N,11,05,N,1,858
1579646,186250,BF1A,2023,16,23,16,0,0,N,Y,Y,F,10,01,1,1,18,1,3,17,40,640,,N,01,05,N,1,4072
1581015,194496,BF1A,2023,16,23,16,0,0,N,Y,Y,I,10,01,1,1,18,1,3,17,40,640,,N,01,05,N,1,6077
1581948,142295,BF1A,2023,16,23,16,0,0,N,Y,Y,F,10,01,1,1,18,1,3,17,40,640,,N,01,05,N,6,69
1582024,118710,BF1A,2023,16,23,16,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,640,,N,11,05,N,1,1527
1583927,114474,BF1A,2023,16,23,16,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,640,,N,01,05,N,1,858
1577583,186507,BF1A,2023,16,24,15,0,0,N,Y,Y,M,10,01,1,1,18,1,4,17,40,640,,N,11,05,N,4,332
1581481,100662,BF1A,2023,16,24,15,0,1,N,Y,Y,M,10,02,1,1,0,1,4,17,36,640,,N,11,05,N,1,797
1581675,143360,BF1A,2023,16,24,15,0,0,N,Y,Y,M,10,02,1,1,0,1,4,17,36,640,,N,01,05,N,1,469
1581779,119403,BF1A,2023,16,24,15,0,0,N,Y,Y,M,10,02,1,1,0,1,4,17,36,640,,N,01,05,N,1,4390
1582519,118635,BF1A,2023,16,24,15,0,0,N,Y,Y,M,10,02,1,1,0,1,4,17,36,640,,N,11,05,N,1,624
1583942,152969,BF1A,2023,16,24,15,0,0,N,Y,Y,M,10,01,1,1,0,1,4,17,36,640,,N,01,05,N,1,858
1586642,152886,BF1A,2023,16,24,15,0,0,N,Y,Y,M,15,01,1,1,0,1,4,17,36,640,,N,02,05,N,1,726
1579498,197156,BF1A,2023,16,24,16,0,1,N,Y,Y,F,10,01,1,1,18,1,3,17,40,640,,N,01,05,N,1,1036
1582673,197473,BF1A,2023,16,24,16,0,0,N,Y,Y,I,15,02,1,1,0,1,3,17,36,640,,N,11,05,N,6,4741
1583063,136496,BF1A,2023,16,24,16,0,0,N,Y,Y,F,10,01,1,1,0,1,4,17,36,640,,N,01,05,N,1,829
1583375,136095,BF1A,2023,16,24,16,0,0,N,Y,Y,M,10,99,1,1,0,1,4,17,36,640,,N,01,05,N,1,280
1581231,195829,BF1A,2023,16,25,15,0,0,N,Y,Y,F,10,01,1,1,18,1,3,17,40,640,,N,01,04,N,1,6743
1580984,124407,BF1A,2023,16,25,16,0,0,Y,N,Y,M,10,01,1,1,15,1,3,17,40,600,,N,01,07,N,1,1030
1581512,193908,BF1A,2023,16,25,16,0,0,N,Y,Y,F,14,01,1,1,18,1,3,17,40,640,,N,01,04,N,6,1047
1581602,196983,BF1A,2023,16,25,16,0,0,N,Y,Y,I,10,01,1,1,18,1,3,17,40,640,,N,01,04,N,6,702
1582558,197367,BF1A,2023,16,25,16,0,0,N,Y,Y,F,10,02,1,1,18,1,3,17,40,640,,N,01,04,N,1,4741
1583718,134099,BF1A,2023,16,25,16,0,0,N,Y,Y,F,10,99,1,1,18,1,4,17,40,640,,N,01,04,N,1,2493
1579137,182712,BF1A,2023,16,27,16,0,0,N,Y,Y,F,10,01,1,1,0,1,3,17,36,720,,N,01,06,N,1,1521
1583051,197383,BF1A,2023,16,27,16,0,0,N,Y,Y,F,10,01,1,1,0,1,3,17,36,720,,N,01,06,N,1,5260
1581233,193772,BF1A,2023,16,28,15,0,0,N,Y,Y,F,14,01,1,1,18,1,3,17,40,640,,N,01,05,N,1,3926
1581243,187594,BF1A,2023,16,28,15,0,0,N,Y,Y,F,10,01,1,1,18,1,3,17,40,640,,N,11,05,N,1,2140
1581245,143342,BF1A,2023,16,28,15,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,640,,N,01,05,N,1,1772
1582025,194483,BF1A,2023,16,28,15,0,0,N,Y,Y,F,10,09,1,1,18,1,3,17,40,640,,N,01,05,N,6,2931
1583266,119877,BF1A,2023,16,28,15,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,640,,N,01,05,N,1,1526
1575761,188545,BF1A,2023,16,28,16,0,0,N,Y,Y,F,10,01,1,1,19,1,4,17,40,640,,N,11,05,N,1,3985
1579030,186464,BF1A,2023,16,28,16,0,0,N,Y,Y,F,10,01,1,1,18,1,3,17,40,720,,N,04,06,N,1,6
1579164,191248,BF1A,2023,16,28,16,0,0,N,Y,Y,F,10,02,1,1,18,1,3,17,40,640,,N,01,05,N,1,6802
1579983,124431,BF1A,2023,16,28,16,0,0,N,Y,Y,F,10,02,1,1,19,1,4,17,40,640,,N,01,05,N,4,4231
1581472,120747,BF1A,2023,16,28,16,0,0,N,Y,Y,F,10,01,1,1,19,1,4,17,40,640,,N,11,05,N,1,5201
1581540,139711,BF1A,2023,16,28,16,0,0,N,Y,Y,F,10,01,1,1,19,1,4,17,40,640,,N,11,05,N,1,5157
1581628,143375,BF1A,2023,16,28,16,0,0,N,Y,Y,F,10,99,1,1,19,1,3,17,40,640,,N,01,05,N,1,2816
1581704,196197,BF1A,2023,16,28,16,0,0,N,Y,Y,F,10,09,1,1,18,1,3,17,40,640,,N,01,05,N,1,2113
1581994,195255,BF1A,2023,16,28,16,0,0,N,Y,Y,M,10,01,1,1,18,1,3,17,40,640,,N,01,06,N,5,568
1582033,193985,BF1A,2023,16,28,16,0,0,N,Y,Y,F,10,01,1,1,18,1,3,17,40,640,,N,01,05,N,1,400
1582486,193905,BF1A,2023,16,28,16,0,0,N,Y,Y,F,10,01,1,1,19,1,3,17,40,640,,N,01,05,N,6,5739
1582595,147004,BF1A,2023,16,28,16,0,0,N,Y,Y,F,10,01,1,1,19,1,4,17,40,640,,N,01,05,N,1,1036
1582818,120185,BF1A,2023,16,28,16,0,0,N,Y,Y,F,10,02,1,1,19,1,4,17,40,640,,N,11,05,N,1,4109
1583054,137750,BF1A,2023,16,28,16,0,0,N,Y,Y,F,31,01,1,1,18,1,4,17,40,640,,N,11,05,N,1,6118
1583403,194015,BF1A,2023,16,28,16,0,0,N,Y,Y,I,10,01,1,1,18,1,3,17,40,640,,N,01,05,N,1,2630
1583635,194271,BF1A,2023,16,28,16,0,0,N,Y,Y,F,11,99,1,1,19,1,3,17,40,640,,N,01,05,N,1,646
1583636,120825,BF1A,2023,16,28,16,0,0,N,Y,Y,F,10,01,1,1,19,1,4,17,40,640,,N,11,05,N,1,3523
1583915,142300,BF1A,2023,16,28,16,0,0,N,Y,Y,F,10,09,1,1,19,1,3,17,40,640,,N,01,05,N,4,69
1584752,199349,BF1A,2023,16,28,16,0,0,N,Y,Y,F,10,99,1,1,19,1,3,17,40,640,,N,01,05,N,4,3644
1587359,146013,BF1A,2023,16,28,16,0,0,N,Y,Y,F,10,99,1,1,19,1,4,17,40,640,,N,11,05,N,1,1312
1599643,194690,BF1A,2023,16,28,16,0,0,N,Y,Y,F,10,01,1,1,19,1,4,17,40,640,,N,11,05,N,6,187
1581003,196057,BF1A,2023,16,30,15,0,0,N,Y,Y,F,10,99,1,1,18,1,3,17,40,640,,N,01,05,N,1,3985
1582520,194425,BF1A,2023,16,30,15,0,0,N,Y,Y,F,10,02,1,1,0,1,3,17,40,640,,N,01,05,N,4,6623
1582913,194086,BF1A,2023,16,30,15,0,0,N,Y,Y,F,10,01,1,1,18,1,3,17,40,640,,N,01,05,N,1,967
1583261,106966,BF1A,2023,16,30,15,0,0,N,Y,Y,F,10,09,1,1,18,1,4,17,40,640,,N,01,05,N,1,1030
1579163,146298,BF1A,2023,16,30,16,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,640,,N,11,05,N,6,3109
1581639,106998,BF1A,2023,16,30,16,0,0,N,Y,Y,F,31,90,1,1,18,1,3,17,40,640,,N,01,05,N,1,5853
1581904,125036,BF1A,2023,16,30,16,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,640,,N,01,05,N,1,610
1582647,197158,BF1A,2023,16,30,16,0,0,N,Y,Y,F,14,99,1,1,18,1,3,17,36,640,,N,01,06,N,1,3411
1583236,119194,BF1A,2023,16,30,16,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,640,,N,01,05,N,1,2643
1584443,199231,BF1A,2023,16,30,16,0,0,N,Y,Y,F,10,01,1,1,18,1,3,17,40,640,,N,01,05,N,1,5751
1590213,194496,BF1A,2023,16,30,16,0,0,N,Y,Y,I,10,01,1,1,18,1,3,17,36,640,,N,01,06,N,1,6077
1584065,194620,BF1A,2023,16,31,16,0,0,N,Y,Y,F,10,01,1,1,0,1,3,17,36,720,,N,01,06,N,1,2100
1581816,140971,BF1A,2023,16,33,15,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,640,,N,01,05,N,1,2690
1578559,100785,BF1A,2023,16,33,16,0,0,N,Y,Y,F,10,09,1,1,18,1,4,17,40,640,,N,01,05,N,6,694
1581452,194228,BF1A,2023,16,33,16,0,0,N,Y,Y,F,10,01,1,1,18,1,3,17,40,640,,N,01,05,N,1,187
1581633,142297,BF1A,2023,16,33,16,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,640,,N,01,05,N,4,187
1584165,160336,BF1A,2023,16,33,16,0,0,N,Y,Y,F,10,99,1,1,18,1,4,17,40,640,,N,01,05,N,4,0
1592113,146947,BF1A,2023,16,33,16,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,640,,N,11,05,N,1,3433
1581000,194849,BF1A,2023,17,5,16,0,0,Y,N,Y,F,10,01,1,1,15,2,3,17,40,600,,N,01,08,N,4,6802
1581241,145852,BF1A,2023,17,5,17,0,0,Y,N,Y,F,10,01,1,1,15,2,3,17,40,600,,N,01,08,N,1,4287
1582605,192073,BF1A,2023,17,5,17,0,0,Y,N,Y,M,10,01,1,1,15,2,3,17,40,600,,N,01,08,N,1,4144
1594313,96612,BF1A,2023,17,8,17,0,0,Y,N,Y,M,10,01,1,1,15,1,3,17,40,600,,N,01,07,N,1,1846
1582556,152888,BF1A,2023,17,16,16,0,0,N,Y,Y,M,10,02,1,1,18,1,4,17,40,640,,N,11,04,N,2,1011
1587141,138031,BF1A,2023,17,16,16,0,0,Y,N,Y,F,10,01,1,1,15,1,4,17,34,600,,N,01,07,N,1,1556
1577188,105431,BF1A,2023,17,16,17,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,640,,N,01,04,N,1,359
1583285,80993,BF1A,2023,17,16,17,0,0,Y,N,Y,F,10,01,1,1,15,1,3,17,34,600,,N,01,07,N,1,5290
1575118,185783,BF1A,2023,17,18,16,0,0,N,Y,Y,M,10,02,1,1,16,1,3,17,40,720,,N,01,05,N,1,5987
1577032,145878,BF1A,2023,17,18,16,0,0,N,Y,Y,F,10,02,1,1,18,1,4,17,40,720,,N,01,05,N,6,1312
1579919,138069,BF1A,2023,17,18,16,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,720,,N,01,05,N,1,6830
1581739,188670,BF1A,2023,17,18,16,0,0,N,Y,Y,I,10,01,1,1,18,1,4,17,40,720,,N,11,05,N,1,1514
1581791,194931,BF1A,2023,17,18,16,0,0,Y,N,Y,F,10,01,1,1,15,1,3,17,40,600,,N,01,07,N,6,4330
1582117,97645,BF1A,2023,17,18,16,0,0,Y,N,Y,I,10,01,1,1,15,1,4,17,40,600,,N,11,07,N,5,761
1583459,183175,BF1A,2023,17,18,16,0,0,N,Y,Y,M,10,01,1,1,16,1,4,17,40,720,,N,01,05,N,1,5346
1583529,184531,BF1A,2023,17,18,16,0,0,N,Y,Y,F,33,01,1,1,18,1,4,17,40,720,,N,11,05,N,1,5987
1587148,193681,BF1A,2023,17,18,16,0,0,N,Y,Y,F,10,01,1,1,17,1,3,17,40,660,,N,01,06,N,1,3224
1575635,118950,BF1A,2023,17,18,17,0,0,N,Y,Y,F,10,01,1,1,17,1,3,17,40,660,,N,01,06,N,1,4246
1576894,183342,BF1A,2023,17,18,17,0,0,N,Y,Y,F,10,99,1,1,0,1,3,17,33,720,,N,01,06,N,1,5040
1576900,138139,BF1A,2023,17,18,17,0,0,N,Y,Y,M,98,01,1,1,18,1,4,17,40,720,,N,11,05,N,1,5601
1576912,76632,BF1A,2023,17,18,17,0,0,N,Y,Y,F,10,04,1,1,0,1,4,17,33,720,,N,11,06,N,1,2722
1577028,183892,BF1A,2023,17,18,17,0,0,N,Y,Y,F,33,01,1,1,18,1,4,17,40,720,,N,11,05,N,1,1106
1577667,182356,BF1A,2023,17,18,17,0,0,N,Y,Y,M,10,99,1,1,17,1,3,17,40,700,,N,01,06,N,1,3457
1577742,118984,BF1A,2023,17,18,17,0,0,N,Y,Y,F,10,01,1,1,17,1,4,17,40,700,,N,11,06,N,4,5173
1578313,124682,BF1A,2023,17,18,17,0,0,N,Y,Y,F,10,01,1,1,18,1,3,17,40,720,,N,11,05,N,1,456
1579339,185742,BF1A,2023,17,18,17,0,0,N,Y,Y,F,24,01,1,1,18,1,4,17,40,720,,N,04,05,N,6,3630
1579616,174915,BF1A,2023,17,18,17,0,0,N,Y,Y,M,10,01,1,1,16,1,3,17,40,720,,N,01,05,N,1,6337
1581677,194161,BF1A,2023,17,18,17,0,0,Y,N,Y,M,31,01,1,1,0,1,3,17,36,600,,N,01,07,N,1,5106
1582263,87284,BF1A,2023,17,18,17,0,0,N,Y,Y,F,10,02,1,1,18,1,4,17,40,720,,N,11,05,N,1,822
1582955,186428,BF1A,2023,17,18,17,0,0,N,Y,Y,F,10,99,1,1,18,1,4,17,40,720,,N,01,05,N,1,400
1583241,138057,BF1A,2023,17,18,17,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,720,,N,01,05,N,1,480
1583640,188781,BF1A,2023,17,18,17,0,0,Y,N,Y,M,10,01,1,1,0,1,3,17,36,600,,N,01,07,N,1,5202
1583684,105567,BF1A,2023,17,18,17,0,0,N,Y,Y,F,10,01,1,1,18,1,4,17,40,720,,N,01,05,N,1,328
1584368,184504,BF1A,2023,17,18,17,0,0,N,Y,Y,M,10,09,1,1,16,1,3,17,40,720,,N,01,05,N,1,879
1584527,184621,BF1A,2023,17,18,17,0,0,Y,N,Y,M,33,01,1,1,0,2,4,17,36,600,,N,01,08,N,6,1514
1584531,194144,BF1A,2023,17,18,17,0,0,N,Y,Y,F,31,01,1,1,0,1,3,17,33,720,,N,01,06,N,1,0
1585077,97571,BF1A,2023,17,18,17,0,0,N,Y,Y,F,10,01,1,1,0,1,3,17,30,720,,N,11,06,N,6,2989
1587297,196274,BF1A,2023,17,18,17,0,0,N,Y,Y,M,14,01,1,1,17,1,3,17,40,700,,N,11,06,N,6,1703
1588744,183021,BF1A,2023,17,18,17,0,0,N,Y,Y,F,10,01,1,1,18,1,3,17,40,720,,N,01,05,N,1,2852
1594320,187948,BF1A,2023,17,18,17,0,0,N,Y,Y,M,10,02,1,1,18,1,4,17,34,720,,N,04,06,N,1,5605
1579991,153261,BF1A,2023,17,20,16,0,0,N,Y,Y,F,10,99,1,1,18,1,4,17,40,720,,N,11,05,N,1,328
1581927,146054,BF1A,2023,17,20,16,0,0,N,Y,Y,F,10,01,1,1,18,1,3,17,40,720,,N,01,05,N,1,2099
1583102,120070,BF1A,2023,17,20,16,0,0,Y,N,Y,F,10,01,1,1,15,1,4,17,40,600,,N,11,07,N,1,777
1583162,198289,BF1A,2023,17,20,16,0,0,N,Y,Y,M,10,02,1,1,16,1,3,17,40,640,,N,01,04,N,1,2972
1583782,193681,BF1A,2023,17,20,16,0,0,N,Y,Y,F,10,01,1,1,18,1,3,17,40,720,,N,01,05,N,1,3224
1584178,117229,BF1A,2023,17,20,16,0,0,N,Y,Y,F,10,01,1,1,0,1,4,17,36,720,,N,11,06,N,1,907
1586639,196388,BF1A,2023,17,20,16,0,0,N,Y,Y,M,10,99,1,1,16,1,3,17,40,640,,N,01,04,N,6,2113
1592122,183808,BF1A,2023,17,20,16,0,0,N,Y,Y,F,11,01,1,1,16,1,4,17,40,640,,N,01,04,N,1,3226
1592127,105381,BF1A,2023,17,20,16,0,0,N,Y,Y,F,10,99,1,1,16,1,4,17,40,640,,N,11,04,N,1,858
1592958,138079,BF1A,2023,17,20,16,0,0,N,Y,Y,M,10,01,1,1,16,1,4,17,40,640,,N,11,04,N,1,1957
1602105,196632,BF1A,2023,17,20,16,0,0,N,Y,Y,M,10,02,1,1,0,1,4,17,36,720,,N,01,06,N,1,5386
1602703,100290,BF1A,2023,17,20,16,0,0,N,Y,Y,M,31,01,1,1,16,1,3,17,40,640,,N,11,04,N,1,3023
1575837,100433,BF1A,2023,17,20,17,0,0,N,Y,Y,M,10,02,1,1,18,1,4,17,30,720,,N,01,06,N,1,1704
