EnrolmentID,IdNumber,Age,Age_CourseStart,AllCourseID,AnnualStartDate,AnnualEndDate,EnrolledOnDate,ClassSize,DisabilityCode,EthnicityCode,FE,FT,GenderCode,HasChildcareFund,HasHardshipFund,HE,HoursPerWeek,LengthOfCourse,MaritalStatusCode,MoACode,NumberOfWeeks,PlannedLearningHours,PT,ScqfLevelCode,ReligionCode,SexualOrientationCode,SIMD_Rank,PI_1,AttendanceRate,AuthAbsenseRate,AbsenseRate
1222942,2152411,30,28,HF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-03 00:00:00,5,01,33,Y,Y,F,0,0,N,0,1,3,17,36,760,N,05,03,4,3737,Completed: Successful,0.934787,0.065212,0.065212
1222943,1866941,22,20,HF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-03 00:00:00,5,01,10,Y,Y,F,0,0,N,0,1,4,17,36,760,N,05,11,6,5861,Completed: Successful,0.855975,0.048912,0.144025
1222945,2152417,19,16,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-03 00:00:00,7,01,10,Y,Y,F,0,0,N,19,1,3,17,40,760,N,05,01,1,5302,Completed: Successful,0.975,0,0.025
1222947,1312104,24,22,HE1A,2021-09-07 00:00:00,2022-06-11 00:00:00,2021-09-06 00:00:00,45,01,10,N,N,F,0,0,Y,0,2,3,09,33,240,Y,07,01,1,5046,Further Withdrawal,1,0,0
1222948,L000190893,29,27,HE1A,2021-09-07 00:00:00,2022-06-11 00:00:00,2021-09-06 00:00:00,45,01,10,N,N,F,0,0,Y,0,2,3,09,33,240,Y,07,01,1,864,Further Withdrawal,1,0,0
1222949,1909276,20,18,SS1A,2021-09-20 00:00:00,2021-12-10 00:00:00,2021-09-06 00:00:00,19,99,10,Y,N,M,0,0,N,23,1,3,05,10,372,Y,04,01,2,568,Completed: Successful,1,0,0
1222950,1995826,32,29,HF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,26,01,10,N,Y,M,0,0,Y,0,1,4,17,36,600,N,07,01,1,5883,Completed: Successful,0.722233,0,0.277766
1222953,1504389,49,47,BE1A,2021-08-23 00:00:00,2022-06-11 00:00:00,2021-09-06 00:00:00,30,09,10,Y,N,F,0,0,N,0,1,1,09,36,160,Y,05,01,1,2363,Completed: Successful,0.9,0.1,0.1
1222956,1906459,22,20,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,22,01,10,N,Y,M,0,0,Y,15,1,4,17,40,600,N,07,01,1,1445,Completed: Successful,0.769225,0.1154,0.230775
1222958,2152226,30,28,BF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,19,01,10,N,Y,F,0,0,Y,15,1,3,17,36,600,N,07,01,1,3893,Early Withdrawal,0.047633,0,0.952366
1222959,1896727,19,16,SF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,23,01,10,N,Y,M,0,0,Y,0,1,3,17,36,600,N,07,01,6,5547,Early Withdrawal,1,0,0
1222960,2150282,21,19,XP1A,2021-08-26 00:00:00,2022-06-17 00:00:00,2021-09-06 00:00:00,29,01,20,Y,N,F,0,0,N,4,1,3,08,40,160,Y,06,03,1,6440,Completed: Partial Success,1,0,0
1222961,2139407,41,38,HO1A,2021-08-27 00:00:00,2022-06-11 00:00:00,2021-09-06 00:00:00,18,01,10,Y,N,I,0,0,N,0,1,3,12,34,160,Y,05,01,1,6167,Completed: Partial Success,,,
1222962,2151294,40,38,HF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,25,01,10,N,Y,F,0,0,Y,0,1,1,17,36,600,N,07,01,1,1808,Completed: Successful,1,0,0
1222963,2151299,19,17,SF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,30,01,10,N,Y,F,0,0,Y,0,1,4,17,36,600,N,07,01,6,4142,Further Withdrawal,0.826925,0,0.173075
1222965,1515014,19,17,SF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,16,01,10,Y,Y,M,0,0,N,18,1,4,17,40,720,N,05,01,1,1330,Completed: Successful,0.93334,0.06666,0.06666
1222967,2148737,30,28,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,20,01,34,Y,Y,O,0,1,N,0,1,3,17,36,720,N,06,01,1,2452,Further Withdrawal,0.877466,0.083333,0.122533
1222969,0803486,38,36,BF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,27,01,33,Y,Y,F,1,0,N,16,1,1,17,40,640,N,06,03,1,3226,Completed: Successful,0.854166,0,0.145833
1222970,1510158,24,21,LO1A,2021-08-30 00:00:00,2022-01-27 00:00:00,2021-09-06 00:00:00,12,99,10,Y,N,I,0,0,N,0,1,3,16,18,196,Y,03,01,5,1036,Completed: Successful,1,0,0
1222971,1996185,23,21,HF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,44,02,10,Y,Y,F,0,0,N,0,1,2,17,36,720,N,05,01,6,246,Early Withdrawal,0.61665,0,0.38335
1222972,2150768,35,33,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,21,99,10,Y,Y,M,0,0,N,0,1,4,17,36,720,N,06,01,6,1556,Further Withdrawal,0.923066,0.076933,0.076933
1222973,1994302,20,18,BF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,34,08,10,N,Y,F,0,1,Y,0,1,4,17,36,600,N,07,11,1,1342,Further Withdrawal,1,0,0
1222974,2150283,48,45,BW1A,2021-08-27 00:00:00,2022-06-11 00:00:00,2021-09-06 00:00:00,54,01,22,Y,N,F,0,0,N,0,3,1,11,35,200,Y,07,04,1,709,Completed: Successful,,,
1222976,1987514,22,19,FI1A,2021-08-30 00:00:00,2022-06-11 00:00:00,2021-09-06 00:00:00,0,01,16,N,N,F,0,0,Y,0,1,3,08,52,40,Y,07,07,1,6149,Completed: Successful,1,0,0
1222977,0508376,29,27,HE1G,2021-11-17 00:00:00,2022-02-16 00:00:00,2021-09-06 00:00:00,0,01,10,N,N,M,0,0,Y,0,1,3,09,13,140,Y,07,01,1,3177,Completed: Successful,,,
1222978,2148961,19,16,BF1B,2021-08-30 00:00:00,2022-06-17 00:00:00,2021-08-30 00:00:00,15,01,10,Y,Y,M,0,0,N,18,1,3,17,40,720,N,05,11,6,3399,Completed: Successful,0.962975,0,0.037025
1222979,2148877,22,19,BF1B,2021-08-30 00:00:00,2022-06-17 00:00:00,2021-08-30 00:00:00,15,01,10,Y,Y,M,0,0,N,18,1,3,17,40,720,N,05,01,2,1106,Early Withdrawal,0.3545,0.206342,0.6455
1222991,L000226378,39,36,BW1B,2021-08-04 00:00:00,2022-07-27 00:00:00,2021-09-06 00:00:00,0,01,10,Y,N,F,0,0,N,0,1,4,11,40,80,Y,07,01,1,5095,Completed: Successful,,,
1222994,2145867,18,15,XP1A,2021-08-30 00:00:00,2022-06-17 00:00:00,2021-09-06 00:00:00,44,02,31,Y,N,M,0,0,N,4,1,4,08,40,160,Y,05,01,2,5158,Completed: Successful,1,0,0
1222995,6004221,37,35,HF1A,2021-09-13 00:00:00,2022-05-27 00:00:00,2021-09-06 00:00:00,26,01,10,N,Y,F,0,0,Y,0,1,4,17,30,600,N,09,01,1,1772,Completed: Partial Success,0.7778,0,0.2222
1222996,2026211,18,16,XP1A,2021-08-30 00:00:00,2022-06-17 00:00:00,2021-09-06 00:00:00,44,01,31,Y,N,F,0,0,N,4,1,4,08,40,160,Y,05,11,"",3752,Completed: Partial Success,0.75,0,0.25
1222997,2026177,18,16,XP1A,2021-08-30 00:00:00,2022-06-17 00:00:00,2021-09-06 00:00:00,44,01,31,Y,N,F,0,0,N,4,1,4,08,40,160,Y,05,11,6,3419,Completed: Successful,1,0,0
1222998,2146035,18,16,XP1A,2021-08-30 00:00:00,2022-06-17 00:00:00,2021-09-06 00:00:00,44,01,10,Y,N,M,0,0,N,4,1,4,08,40,160,Y,05,01,1,568,Completed: Partial Success,0.75,0,0.25
1222999,2145946,18,16,XP1A,2021-08-30 00:00:00,2022-06-17 00:00:00,2021-09-06 00:00:00,44,02,10,Y,N,M,0,0,N,4,1,4,08,40,160,Y,05,01,6,4706,Completed: Successful,1,0,0
1223001,2028296,19,17,XP1A,2021-08-30 00:00:00,2022-06-17 00:00:00,2021-09-06 00:00:00,44,01,10,Y,N,M,0,0,N,4,1,4,08,40,160,Y,05,11,1,3457,Further Withdrawal,1,0,0
1223002,1925522,19,17,XP1A,2021-08-30 00:00:00,2022-06-17 00:00:00,2021-09-06 00:00:00,44,01,10,Y,N,F,0,0,N,4,1,4,08,40,160,Y,05,01,6,4184,Completed: Partial Success,1,0,0
1223003,2150700,30,27,HE1A,2021-08-30 00:00:00,2022-06-11 00:00:00,2021-09-06 00:00:00,16,01,10,N,N,M,0,0,Y,0,2,3,09,34,240,Y,07,01,1,967,Early Withdrawal,0.333333,0.166666,0.666666
1223005,2025541,18,16,HF1C,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,18,01,10,Y,Y,M,0,0,N,0,1,4,17,36,720,N,04,11,5,1704,Further Withdrawal,0.939825,0,0.05555
1223014,1911634,21,19,SF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,23,02,10,Y,Y,M,0,0,N,0,1,3,17,36,720,N,06,01,5,1808,Completed: Successful,0.666666,0,0.333333
1223018,1742559,43,41,PJ1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,0,01,10,Y,N,M,0,0,N,8,1,4,08,38,80,Y,04,04,1,4935,Completed: Successful,,,
1223019,1985180,19,17,HF1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,16,02,10,Y,Y,M,0,0,N,18,1,4,17,40,720,N,05,01,1,3792,Further Withdrawal,0.7857,0,0.2143
1223020,2152503,16,13,SP1A,2021-08-23 00:00:00,2022-05-27 00:00:00,2021-09-06 00:00:00,16,99,10,Y,N,I,0,0,N,3,1,4,08,40,120,Y,03,01,6,372,Completed: Partial Success,1,0,0
1223021,2379665,15,13,SP1A,2021-08-23 00:00:00,2022-05-27 00:00:00,2021-09-06 00:00:00,16,02,10,Y,N,F,0,0,N,3,1,3,08,40,120,Y,03,01,1,568,Completed: Successful,,,
1223022,1765380,16,14,SP1A,2021-08-23 00:00:00,2022-05-27 00:00:00,2021-09-06 00:00:00,16,01,11,Y,N,F,0,0,N,3,1,4,08,40,120,Y,03,01,5,845,Completed: Successful,1,0,0
1223023,2152511,16,13,SP1A,2021-08-23 00:00:00,2022-05-27 00:00:00,2021-09-06 00:00:00,16,02,10,Y,N,M,0,0,N,3,1,4,08,40,120,Y,03,01,1,4246,Completed: Successful,1,0,0
1223024,1891819,16,14,SP1A,2021-08-23 00:00:00,2022-05-27 00:00:00,2021-09-06 00:00:00,16,01,10,Y,N,M,0,0,N,3,1,4,08,40,120,Y,03,01,1,3115,Completed: Successful,1,0,0
1223025,1891815,16,14,SP1A,2021-08-23 00:00:00,2022-05-27 00:00:00,2021-09-06 00:00:00,16,01,10,Y,N,M,0,0,N,3,1,4,08,40,120,Y,03,11,1,3115,Completed: Successful,1,0,0
1223026,2152512,15,13,SP1A,2021-08-23 00:00:00,2022-05-27 00:00:00,2021-09-06 00:00:00,16,01,10,Y,N,F,0,0,N,3,1,4,08,40,120,Y,03,01,6,1312,Completed: Partial Success,1,0,0
1223028,2152513,16,14,SP1A,2021-08-23 00:00:00,2022-05-27 00:00:00,2021-09-06 00:00:00,16,01,10,Y,N,M,0,0,N,3,1,4,08,40,120,Y,03,01,1,2099,Completed: Successful,1,0,0
1223030,1771679,59,57,PJ1A,2021-08-01 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,0,01,14,Y,N,M,0,0,N,8,1,4,08,37,80,Y,04,11,6,4935,Completed: Successful,,,
1223031,2152517,16,14,SP1A,2021-08-23 00:00:00,2022-05-27 00:00:00,2021-09-06 00:00:00,16,01,10,Y,N,M,0,0,N,3,1,4,08,40,120,Y,03,01,1,568,Completed: Successful,1,0,0
1223032,1886863,15,13,SP1A,2021-08-23 00:00:00,2022-05-27 00:00:00,2021-09-06 00:00:00,16,01,10,Y,N,F,0,0,N,3,1,4,08,40,120,Y,03,01,1,5559,Completed: Successful,1,0,0
1223033,1885001,16,13,SP1A,2021-08-23 00:00:00,2022-05-27 00:00:00,2021-09-06 00:00:00,16,01,10,Y,N,F,0,0,N,3,1,4,08,40,120,Y,03,01,6,5648,Completed: Successful,1,0,0
1223034,1884948,16,14,SP1A,2021-08-23 00:00:00,2022-05-27 00:00:00,2021-09-06 00:00:00,16,01,10,Y,N,F,0,0,N,3,1,3,08,40,120,Y,03,01,1,610,Completed: Successful,1,0,0
1223037,1756904,22,20,SB1C,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,14,01,10,Y,Y,M,0,0,N,0,4,4,17,28,720,N,06,03,1,1846,Completed: Successful,0,0,1
1223038,2152539,41,39,HE1G,2021-11-17 00:00:00,2022-02-16 00:00:00,2021-09-06 00:00:00,0,01,11,N,N,F,0,0,Y,0,1,3,09,13,140,Y,07,01,1,5917,Completed: Successful,,,
1223039,2152538,20,18,HB1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,14,01,10,Y,Y,M,0,0,N,0,4,3,17,28,720,N,06,01,1,6009,Completed: Successful,1,0,0
1223040,2024318,20,18,HB1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,14,01,10,Y,Y,M,0,0,N,0,4,3,17,28,720,N,06,01,1,6536,Completed: Successful,1,0,0
1223042,2152564,44,42,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-09-06 00:00:00,8,01,98,Y,N,F,0,0,N,1,1,4,08,38,28,Y,05,11,6,1329,Completed: Successful,,,
1223044,2152564,44,42,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-09-06 00:00:00,8,01,98,Y,N,F,0,0,N,1,1,4,08,38,28,Y,05,11,6,1329,Completed: Successful,,,
1223045,2024418,18,16,HB1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,14,02,10,Y,Y,M,0,0,N,0,4,3,17,28,720,N,06,01,1,5095,Completed: Successful,1,0,0
1223047,2152566,60,57,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-09-06 00:00:00,8,01,98,Y,N,F,0,0,N,1,1,4,08,38,28,Y,05,11,6,4866,Completed: Successful,,,
1223049,2152566,60,57,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-09-06 00:00:00,8,01,98,Y,N,F,0,0,N,1,1,4,08,38,28,Y,05,11,6,4866,Completed: Successful,,,
1223050,1646125,21,18,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,5,01,10,Y,Y,M,0,0,N,19,1,3,17,36,760,N,05,01,1,1745,Completed: Successful,1,0,0
1223052,2152568,55,53,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-09-06 00:00:00,8,01,98,Y,N,F,0,0,N,1,1,4,08,38,28,Y,05,11,6,6157,Completed: Successful,,,
1223054,2152568,55,53,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-09-06 00:00:00,8,01,98,Y,N,F,0,0,N,1,1,4,08,38,28,Y,05,11,6,6157,Completed: Successful,,,
1223055,1633242,19,17,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,5,01,10,Y,Y,M,0,0,N,19,1,3,17,36,760,N,05,01,1,1676,Completed: Successful,0.77273,0,0.22727
1223056,1991333,20,18,HB1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,14,01,10,Y,Y,M,0,0,N,0,4,3,17,28,720,N,06,01,1,3411,Completed: Successful,1,0,0
1223057,2152572,24,21,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,5,01,10,Y,Y,M,0,0,N,19,1,3,17,36,760,N,05,01,1,3204,Completed: Successful,1,0,0
1223058,1860610,22,19,HB1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,14,01,10,Y,Y,M,0,0,N,0,4,4,17,28,720,N,06,01,1,6364,Completed: Successful,1,0,0
1223060,2152573,36,34,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-09-06 00:00:00,8,01,98,Y,N,F,0,0,N,1,1,4,08,38,28,Y,05,11,6,3843,Completed: Successful,,,
1223062,2152573,36,34,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-09-06 00:00:00,8,01,98,Y,N,F,0,0,N,1,1,4,08,38,28,Y,05,11,6,3843,Completed: Successful,,,
1223064,2152576,29,27,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,5,01,10,Y,Y,M,0,0,N,19,1,3,17,36,760,N,05,02,1,5547,Completed: Successful,1,0,0
1223066,2152577,35,33,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-09-06 00:00:00,8,01,98,Y,N,F,0,0,N,1,1,4,08,38,28,Y,05,11,6,4851,Completed: Successful,,,
1223067,2022617,18,16,HB1A,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,14,99,15,Y,Y,M,0,0,N,0,4,4,17,28,720,N,06,11,1,1712,Completed: Successful,1,0,0
1223069,2152578,58,55,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-09-06 00:00:00,8,01,98,Y,N,F,0,0,N,1,1,4,08,38,28,Y,05,11,6,5847,Completed: Successful,,,
1223071,2152578,58,55,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-09-06 00:00:00,8,01,98,Y,N,F,0,0,N,1,1,4,08,38,28,Y,05,11,6,5847,Completed: Successful,,,
1223072,2152579,22,19,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,5,01,10,Y,Y,M,0,0,N,19,1,3,17,36,760,N,05,01,1,6509,Completed: Successful,1,0,0
1223074,2152577,35,33,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-09-06 00:00:00,8,01,98,Y,N,F,0,0,N,1,1,4,08,38,28,Y,05,11,6,4851,Completed: Successful,,,
1223075,1648197,22,20,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,5,01,10,Y,Y,M,0,0,N,19,1,3,17,36,760,N,05,01,1,6044,Completed: Successful,1,0,0
1223077,2152582,49,47,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-09-06 00:00:00,8,01,98,Y,N,F,0,0,N,1,1,4,08,38,28,Y,05,11,6,4654,Completed: Successful,,,
1223079,2152582,49,47,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-09-06 00:00:00,8,01,98,Y,N,F,0,0,N,1,1,4,08,38,28,Y,05,11,6,4654,Completed: Successful,,,
1223080,1524091,19,17,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,5,01,10,Y,Y,M,0,0,N,19,1,3,17,36,760,N,05,01,1,1808,Completed: Successful,0.96875,0,0.03125
1223081,1863606,21,18,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,5,01,10,Y,Y,M,0,0,N,19,1,3,17,36,760,N,05,01,1,6889,Completed: Successful,1,0,0
1223083,2152583,33,31,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-09-06 00:00:00,8,01,98,Y,N,M,0,0,N,1,1,4,08,38,28,Y,05,11,6,6382,Completed: Successful,,,
1223085,2152583,33,31,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-09-06 00:00:00,8,01,98,Y,N,M,0,0,N,1,1,4,08,38,28,Y,05,11,6,6382,Completed: Successful,,,
1223099,2152584,40,37,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-09-06 00:00:00,8,01,98,Y,N,F,0,0,N,1,1,4,08,38,28,Y,05,11,6,3749,Completed: Successful,,,
1223101,2152584,40,37,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-09-06 00:00:00,8,01,98,Y,N,F,0,0,N,1,1,4,08,38,28,Y,05,11,6,3749,Completed: Successful,,,
1223102,1509204,21,19,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,5,01,10,Y,Y,M,0,0,N,19,1,3,17,36,760,N,05,01,1,2257,Completed: Successful,1,0,0
1223104,2152585,37,35,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-09-06 00:00:00,8,01,98,Y,N,F,0,0,N,1,1,4,08,38,28,Y,05,11,6,749,Completed: Successful,,,
1223106,2152585,37,35,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-09-06 00:00:00,8,01,98,Y,N,F,0,0,N,1,1,4,08,38,28,Y,05,11,6,749,Completed: Successful,,,
1223118,2152586,52,49,BP1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-09-06 00:00:00,8,01,98,Y,N,M,0,0,N,1,1,4,08,38,28,Y,05,11,6,5528,Completed: Successful,,,
1223135,1511661,19,17,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,5,01,10,Y,Y,M,0,0,N,19,1,3,17,36,760,N,05,01,1,1274,Completed: Successful,1,0,0
1223136,1759330,30,27,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,5,01,10,Y,Y,M,0,0,N,19,1,3,17,36,760,N,05,01,1,653,Completed: Successful,0.922085,0.051942,0.077914
1223138,0705243,27,24,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,5,01,10,Y,Y,M,0,0,N,19,1,3,17,36,760,N,05,01,1,6002,Completed: Successful,1,0,0
1223139,1748655,22,20,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,5,01,10,Y,Y,M,0,0,N,19,1,3,17,36,760,N,05,01,1,6562,Completed: Successful,0.935725,0.064275,0.064275
1223140,2029764,20,18,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,5,01,10,Y,Y,M,0,0,N,19,1,3,17,36,760,N,05,01,1,2637,Completed: Successful,1,0,0
1223141,2028546,20,18,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,5,01,10,Y,Y,M,0,0,N,19,1,3,17,36,760,N,05,01,1,960,Completed: Successful,0.988637,0.011362,0.011362
1223142,2020809,20,18,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,5,01,10,Y,Y,M,0,0,N,19,1,3,17,36,760,N,05,01,1,456,Completed: Successful,1,0,0
1223144,1994012,20,18,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,7,01,10,Y,Y,M,0,0,N,19,1,3,17,40,760,N,05,01,1,5605,Completed: Successful,1,0,0
1223145,2152591,19,17,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,7,01,31,Y,Y,M,0,0,N,19,1,3,17,40,760,N,05,01,1,5046,Completed: Successful,0.975,0,0.025
1223146,1874397,23,21,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,7,01,10,Y,Y,M,0,0,N,19,1,3,17,40,760,N,05,01,1,5887,Completed: Successful,1,0,0
1223147,1754859,22,19,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,7,01,10,Y,Y,M,0,0,N,19,1,3,17,40,760,N,05,01,1,6189,Completed: Successful,1,0,0
1223148,1763937,16,14,SP1A,2021-08-23 00:00:00,2022-05-27 00:00:00,2021-09-06 00:00:00,16,01,10,Y,N,F,0,0,N,3,1,4,08,40,120,Y,03,01,1,372,Completed: Successful,1,0,0
1223149,1885032,16,13,SP1A,2021-08-23 00:00:00,2022-05-27 00:00:00,2021-09-06 00:00:00,16,01,31,Y,N,F,0,0,N,3,1,4,08,40,120,Y,03,01,1,610,Completed: Partial Success,1,0,0
1223150,1771845,16,13,SP1A,2021-08-23 00:00:00,2022-05-27 00:00:00,2021-09-06 00:00:00,16,01,10,Y,N,M,0,0,N,3,1,4,08,40,120,Y,03,01,6,5186,Completed: Partial Success,1,0,0
1223156,2044236,32,29,PG1A,2021-08-01 00:00:00,2022-07-31 00:00:00,2021-09-06 00:00:00,0,09,10,Y,N,M,0,0,N,4,1,4,08,40,160,Y,05,01,1,2206,Completed: Successful,,,
1223157,1745189,23,21,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,7,01,10,Y,Y,M,0,0,N,19,1,3,17,40,760,N,05,01,1,946,Completed: Successful,0.916675,0,0.083325
1223159,1632034,21,18,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,7,01,10,Y,Y,M,0,0,N,19,1,4,17,40,760,N,05,01,1,5355,Completed: Successful,1,0,0
1223160,1916503,20,18,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,5,01,10,Y,Y,M,0,0,N,19,1,3,17,36,760,N,05,01,1,5161,Early Withdrawal,0.3958,0.156975,0.6042
1223162,2028470,20,18,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,5,01,10,Y,Y,M,0,0,N,19,1,3,17,36,760,N,05,01,1,6047,Completed: Successful,0.551525,0.056812,0.448475
1223163,1997358,28,26,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,7,01,10,Y,Y,F,0,0,N,19,1,1,17,40,760,N,05,01,1,3213,Completed: Successful,1,0,0
1223165,L000212300,27,25,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,7,01,10,Y,Y,M,0,0,N,19,1,3,17,40,760,N,05,01,1,2815,Completed: Successful,1,0,0
1223166,2032789,24,22,RD1A,2021-08-30 00:00:00,2022-06-11 00:00:00,2021-09-06 00:00:00,12,01,10,N,N,M,0,0,Y,0,2,3,07,34,240,Y,07,01,1,4239,Completed: Successful,0.1111,0.333333,0.8889
1223167,1409940,23,21,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,7,01,10,Y,Y,M,0,0,N,19,1,3,17,40,760,N,05,01,1,5131,Completed: Successful,1,0,0
1223169,2152608,24,22,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,7,01,10,Y,Y,M,0,0,N,19,1,3,17,40,760,N,05,01,1,6002,Completed: Successful,1,0,0
1223170,1631572,29,26,HF1B,2021-08-30 00:00:00,2022-06-24 00:00:00,2021-09-06 00:00:00,7,01,31,Y,Y,F,0,0,N,19,1,4,17,40,760,N,05,01,4,107,Completed: Successful,0.375,0,0.625
1223172,1987553,22,20,HD1A,2021-08-31 00:00:00,2022-06-14 00:00:00,2021-09-06 00:00:00,14,01,10,N,N,M,0,0,Y,0,2,3,07,36,240,Y,07,01,1,4861,Completed: Successful,1,0,0
1223174,L000234929,26,24,BE1A,2021-08-30 00:00:00,2022-06-15 00:00:00,2021-09-01 00:00:00,10,01,10,N,N,F,0,0,Y,0,2,3,09,34,240,Y,07,01,1,2867,Early Withdrawal,0.625,0,0.375
1223175,1989421,21,18,HD1A,2021-08-31 00:00:00,2022-06-14 00:00:00,2021-09-06 00:00:00,14,01,10,N,N,F,0,0,Y,0,2,3,07,36,240,Y,07,01,1,1839,Completed: Successful,1,0,0
